row ID,price_doc
Row1681,5030333.716859135
Row1682,6830350.536739405
Row1683,55745475.3092849
Row1692,58823495.66380097
Row1697,11528623.08210867
Row1700,6022134.288881665
Row1709,5004253.233895374
Row1717,5809507.867823007
Row1726,6525684.039771214
Row1728,7228858.501615099
Row1729,61157859.81671987
Row1731,14393958.111171784
Row1734,55445582.31520164
Row1736,4920801.210745651
Row1743,14595930.807257129
Row1744,5395185.883771821
Row1748,5048561.335163434
Row1759,4799654.028617682
Row1772,5368072.572862868
Row1773,6146808.313300614
Row1776,7351030.815810644
Row1777,6669566.034495489
Row1781,6131064.179398055
Row1782,5856672.358392225
Row1786,7562691.097071493
Row1787,5492186.192871938
Row1789,6930140.430807699
Row1792,61294506.61042975
Row1793,4944508.4672280615
Row1794,5224850.960704264
Row1797,6581512.239107957
Row1802,56799418.21609184
Row1804,5583974.6660368135
Row1805,6043188.646034101
Row1806,10449519.806608072
Row1808,5574301.099556313
Row1815,20808181.094014037
Row1816,58288522.95565055
Row1817,6565662.58592569
Row1819,11716352.68563098
Row1821,5356858.101935467
Row1824,10255645.590366552
Row1825,5609997.6764883045
Row1826,6595025.369177079
Row1828,64289887.64417122
Row1835,7606660.01958754
Row1839,7563793.626961831
Row1843,55083831.92617542
Row1845,14222356.28212418
Row1846,9621323.495953748
Row1848,6297216.149461212
Row1851,5289913.250983946
Row1853,5125955.195922529
Row1856,5311671.907840574
Row1862,56233425.59632499
Row1867,5009797.273082767
Row1872,4884441.631282178
Row1873,56328136.58928268
Row1879,58821093.93225451
Row1882,7325216.956536481
Row1884,9659152.747464364
Row1890,5922089.957014468
Row1895,4854560.659498323
Row1896,4886062.775404312
Row1897,6637459.459458567
Row1906,55829954.88936564
Row1911,56254369.85336071
Row1912,5650364.033828781
Row1919,7595174.356845985
Row1924,5442676.29412891
Row1926,4780388.763346805
Row1936,14236759.03073967
Row1938,10151592.72243118
Row1940,57900662.23690923
Row1942,7642756.833057797
Row1943,24772085.898484897
Row1951,5585165.423776619
Row1956,7205139.250410889
Row1960,53517928.22661532
Row1966,11578002.531832855
Row1967,53753790.47887157
Row1969,6726609.689187805
Row1970,5440885.621872844
Row1971,10187289.29936317
Row1975,5392802.559992923
Row1976,16619066.735965887
Row1978,7892270.588800534
Row1981,57068828.27787618
Row1982,5505944.808552932
Row1983,5614956.259050125
Row1988,7321506.297321574
Row1989,7696070.667743356
Row1991,6738512.678110753
Row1992,7435701.826825981
Row1996,9961977.46070216
Row1997,5254356.97156848
Row1999,5298064.699465492
Row2000,5118289.656754086
Row2001,6669566.034495489
Row2002,5491129.472577262
Row2004,6724826.344744159
Row2011,11206621.220895736
Row2012,54741260.07752549
Row2016,56348903.7293736
Row2023,55273176.85458201
Row2024,6680351.56398973
Row2026,5372529.330869463
Row2034,50545909.02684353
Row2037,53573152.34351762
Row2045,4643063.920284845
Row2046,4658957.0597293
Row2064,57702871.80325386
Row2066,6936868.569330363
Row2067,12379853.36236693
Row2068,5492492.222599965
Row2071,5171710.242214819
Row2074,7351030.815810644
Row2077,5572415.441349602
Row2085,5090579.59006247
Row2086,6828794.69849259
Row2087,10157823.786390098
Row2092,5546599.968046744
Row2095,14965609.985193456
Row2100,46696120.63668136
Row2103,4878210.567323259
Row2110,61157257.24847298
Row2112,5416772.199164303
Row2113,55961715.518064655
Row2120,5104424.039376281
Row2124,6807062.116536156
Row2132,5591490.004798153
Row2134,12466552.796353884
Row2136,5318374.15254269
Row2140,5678353.967491685
Row2145,5559085.527042378
Row2151,5469570.006816941
Row2156,10204733.440920625
Row2167,5668096.97753957
Row2169,10985739.582457516
Row2172,10017003.837398317
Row2180,45867488.99068797
Row2181,6575335.146338133
Row2183,6467162.557145236
Row2184,4914480.496989631
Row2186,5229708.408462111
Row2190,6238964.9213325
Row2194,7642929.949253911
Row2198,4893426.139837195
Row2199,7257658.121233962
Row2200,5523133.7137947725
Row2201,57855300.01963383
Row2208,6384681.025242004
Row2223,5337608.470223366
Row2234,7939766.468036613
Row2236,7734966.029792563
Row2238,6065677.661148265
Row2239,52984526.778249934
Row2245,5254356.97156848
Row2260,14181732.654043514
Row2266,61288436.264425
Row2273,54360006.63654353
Row2286,52722132.44882976
Row2291,52424320.193307504
Row2296,7263685.953275702
Row2298,55951312.19012631
Row2307,5917297.261930518
Row2312,6591759.158322837
Row2314,5058499.789099334
Row2317,5449778.060324369
Row2318,6775653.9800031455
Row2320,7374404.085313602
Row2322,9916446.075392764
Row2323,5473685.331019808
Row2325,7710712.887522913
Row2327,4576043.64641641
Row2328,14393958.111171784
Row2333,5678353.967491685
Row2340,5717902.676656089
Row2346,23626196.093937986
Row2347,5299188.315205755
Row2348,53821972.2448346
Row2350,6706696.450777276
Row2353,23122272.40477233
Row2355,23626196.093937986
Row2361,5678353.967491685
Row2372,4778532.974323979
Row2373,10106233.412140172
Row2377,6094949.198228966
Row2378,5844696.096255371
Row2379,4932299.826738227
Row2380,5469570.006816941
Row2404,4811331.404794205
Row2415,5946045.066861646
Row2417,56113975.34615145
Row2424,6659929.371889306
Row2430,6056623.432410944
Row2436,23626196.093937986
Row2439,5573622.874752314
Row2441,5597223.315339336
Row2442,14407044.492704524
Row2445,60128164.67650607
Row2446,6894443.853875708
Row2448,5599190.238550749
Row2452,4948125.981957364
Row2456,5504059.150346221
Row2459,7335815.243296708
Row2463,5508722.512040899
Row2464,9574173.428820211
Row2472,5490624.363969377
Row2475,7136720.14550155
Row2479,13816697.324711883
Row2482,6458302.7012583325
Row2484,7901308.158556249
Row2487,61940300.94777452
Row2488,4853549.411618461
Row2493,5650364.033828781
Row2497,5241332.648541445
Row2500,5999249.1122618085
Row2506,5374805.858541959
Row2507,59332581.81202338
Row2513,55515202.89295713
Row2515,6624863.320379148
Row2518,51640073.85998903
Row2522,17460419.7954852
Row2527,4771006.136361948
Row2528,6673156.950314587
Row2531,11716352.68563098
Row2535,5352178.775544934
Row2537,5583974.6660368135
Row2538,6709165.547630352
Row2542,7779069.178526293
Row2544,7166135.822873117
Row2545,53407959.04092046
Row2549,59725977.39794071
Row2563,5157564.757865727
Row2570,56105977.35780019
Row2572,5557199.868835667
Row2576,61613339.68545811
Row2577,5325889.550461246
Row2578,4790742.434220063
Row2583,5179206.886995128
Row2585,6587001.445237057
Row2586,6779488.761845145
Row2587,5466469.212148473
Row2589,5431045.220359501
Row2606,7553519.301098094
Row2613,5783891.3153092
Row2621,5634250.818757955
Row2624,5597223.315339336
Row2630,6221803.134860406
Row2631,6577228.721819175
Row2637,6705781.484395518
Row2641,5332120.614420164
Row2646,6843436.918272147
Row2650,6570704.801170401
Row2651,9941335.2143872
Row2652,7734966.029792563
Row2660,7488460.1144180065
Row2667,5678353.967491685
Row2670,5050619.7262620125
Row2672,4790742.434220063
Row2675,4794926.111056742
Row2678,6777209.81824996
Row2679,5609997.6764883045
Row2683,55975891.25427848
Row2688,59262549.95239593
Row2689,5012186.533427443
Row2690,14292184.186831595
Row2700,5490624.363969377
Row2703,55956335.25390445
Row2707,11582442.025402116
Row2710,10187289.29936317
Row2712,6634652.957597403
Row2714,5794474.090972229
Row2715,58506982.67138703
Row2718,62564083.92872192
Row2720,10126761.194681233
Row2724,6826107.466869141
Row2725,6073724.663131592
Row2727,6858652.490786082
Row2731,4988282.456037971
Row2732,5353710.397223528
Row2733,4839777.37448869
Row2746,7176481.864443987
Row2752,5988557.885237541
Row2756,7977883.875157225
Row2762,55032239.828563295
Row2765,58572353.26074713
Row2768,4814396.686693171
Row2770,7606660.01958754
Row2771,5420887.523367169
Row2772,6760830.686809628
Row2775,10308786.308855996
Row2780,24847836.812373582
Row2784,6761994.245736024
Row2791,4952797.922285559
Row2792,49442592.44374501
Row2799,7725928.460036848
Row2804,7901308.158556249
Row2806,5072814.4774330845
Row2810,5242212.81487431
Row2813,5455581.793551454
Row2815,55337067.47131255
Row2816,5065999.3325598
Row2817,10123290.768384503
Row2819,3192056.1891695918
Row2821,10291436.953456178
Row2822,5316482.198612942
Row2824,7305286.272526938
Row2825,11769493.404120425
Row2826,3430986.5864883177
Row2827,4697402.322171629
Row2828,4985410.287731189
Row2831,4890688.607418975
Row2836,11769493.404120425
Row2838,5731494.685981131
Row2842,5088242.591893782
Row2843,55545134.96197396
Row2844,58268311.48054232
Row2846,4982263.435258632
Row2849,4997479.007772568
Row2856,4814396.686693171
Row2858,9998180.934629263
Row2861,4891250.631994375
Row2863,50253702.32766428
Row2868,5400006.282410849
Row2872,5170058.34465626
Row2877,5526999.165705368
Row2878,58014747.31101006
Row2879,5170058.34465626
Row2880,5408123.004576478
Row2892,5461263.723065924
Row2894,14164511.501767924
Row2899,53896578.35031237
Row2900,5296954.000898824
Row2911,6720758.824930657
Row2915,6703009.248600784
Row2916,4814396.686693171
Row2920,53972805.82547033
Row2923,7374404.085313602
Row2924,4799654.028617682
Row2930,7302184.451985591
Row2934,7496790.562381392
Row2935,6706714.2503534
Row2937,5186253.668437048
Row2938,7523375.563321022
Row2939,7350966.404382269
Row2940,6061749.75347105
Row2941,6228859.858457831
Row2942,7281553.0833215425
Row2944,5678353.967491685
Row2947,6529126.542292796
Row2951,10395489.82139155
Row2953,4877056.0278119845
Row2954,4532152.099637921
Row2955,11701137.113117045
Row2962,5746874.2922789175
Row2963,6511764.299263002
Row2969,6747352.025956468
Row2970,5988840.494141944
Row2972,6604434.45489098
Row2980,5323938.880003964
Row2982,7075229.009278418
Row2983,5481548.596214962
Row2985,53209491.296695374
Row2987,5678353.967491685
Row2991,16755205.96523827
Row2995,12374823.823066648
Row2996,5280048.001161557
Row2999,6616859.23753055
Row3002,5505944.808552932
Row3015,5321353.221081917
Row3018,5545777.341935882
Row3021,54688286.59406552
Row3025,3176840.616655655
Row3029,7779069.178526293
Row3031,7710712.887522913
Row3037,5788173.25563283
Row3044,7593966.923443274
Row3045,5429942.418396618
Row3046,55696667.99406104
Row3051,7657572.169033467
Row3054,5547599.864300823
Row3060,5543032.856087705
Row3070,5589569.733270947
Row3074,55266671.87461408
Row3075,62037088.96458153
Row3076,4716574.882716717
Row3077,7242019.365313451
Row3078,11188300.57332874
Row3079,5128907.371898824
Row3088,51646341.16470107
Row3090,4883014.924591534
Row3092,56970813.005812645
Row3093,7779069.178526293
Row3099,6419353.234308711
Row3101,53798651.66236433
Row3103,6560431.59420797
Row3105,57075220.79851699
Row3111,5663138.39497775
Row3112,5299866.540009754
Row3121,11216157.372732876
Row3122,4809749.40425026
Row3124,7801851.970937242
Row3130,62185431.44061339
Row3132,5050619.7262620125
Row3136,5035291.145971149
Row3143,9973928.96470979
Row3145,6706660.683056826
Row3149,4814396.686693171
Row3156,4988282.456037971
Row3158,4825069.848833814
Row3159,5381421.769320988
Row3163,4863568.347543703
Row3164,7725928.460036848
Row3169,5403154.351277422
Row3171,5050619.7262620125
Row3174,60907559.87289404
Row3180,4788695.047097824
Row3184,32674682.03533248
Row3190,6843054.4597475175
Row3191,4008365.356195336
Row3193,4726569.820053361
Row3194,5010686.463771895
Row3198,56470319.88045272
Row3200,5387744.903383398
Row3206,4814396.686693171
Row3208,5612491.949053969
Row3214,4589923.2017954
Row3222,55278764.9871672
Row3223,4630198.091248711
Row3225,60552810.20214038
Row3226,53316986.88765397
Row3227,6747352.025956468
Row3229,5546599.968046744
Row3233,16755205.96523827
Row3239,4716574.882716717
Row3240,3546005.927913033
Row3248,5164859.635372434
Row3250,55335057.56095768
Row3252,4814396.686693171
Row3255,7205139.250410889
Row3256,5004253.233895374
Row3257,7214525.973789634
Row3258,4946566.85832664
Row3259,11532457.863950672
Row3260,5595355.456708749
Row3262,5544443.307262821
Row3269,6834636.61243607
Row3271,9869876.096774418
Row3276,6946695.047619909
Row3278,5222336.263062387
Row3279,54908103.98632683
Row3281,56278564.777164176
Row3282,56575021.14638903
Row3283,5418317.33942322
Row3289,54741377.333076455
Row3290,3176840.616655655
Row3295,7127662.011096102
Row3297,6903026.038004991
Row3301,31356309.415222235
Row3309,4771006.136361948
Row3310,7035856.9485831335
Row3313,6928359.1733151935
Row3316,5285354.106220147
Row3317,6903026.038004991
Row3318,4225625.778566037
Row3321,7576129.496497344
Row3322,6721315.341337319
Row3323,57147897.41157872
Row3324,5325889.550461246
Row3325,7035856.9485831335
Row3330,53212635.93348822
Row3335,6005368.372128211
Row3336,4988282.456037971
Row3337,56693273.63510957
Row3345,55997999.82680528
Row3346,6938035.14460668
Row3347,4814396.686693171
Row3353,4725362.386650649
Row3356,7779069.178526293
Row3359,7511175.94980897
Row3363,5039568.763069701
Row3369,7214525.973789634
Row3370,11307250.89735928
Row3377,6928359.1733151935
Row3379,6348429.436104663
Row3381,4699964.36601064
Row3383,6587001.445237057
Row3386,6590836.227079058
Row3387,4437414.697034968
Row3398,56166168.76657677
Row3400,3176840.616655655
Row3402,45696074.57619438
Row3406,5678353.967491685
Row3412,53891599.6917171
Row3415,57306133.30841064
Row3416,5678353.967491685
Row3418,9858336.703604264
Row3422,6858652.490786082
Row3425,5650364.033828781
Row3426,6928359.1733151935
Row3430,3662964.709609504
Row3432,53344988.5049149
Row3433,6938035.14460668
Row3435,7435701.826825981
Row3437,7214525.973789634
Row3438,5166951.481244472
Row3441,5060551.080895443
Row3445,5423089.4991727965
Row3446,5859972.049157792
Row3448,4988282.456037971
Row3449,5013430.478890576
Row3454,56368510.818205945
Row3459,9789568.301763406
Row3460,7353099.597854378
Row3461,58724111.38071644
Row3462,4907151.803885622
Row3466,6790296.199782701
Row3467,7540826.204953828
Row3478,6724357.01279849
Row3479,5150301.855189444
Row3481,6146808.313300614
Row3482,6146808.313300614
Row3484,6814601.900130772
Row3485,7203210.9595012255
Row3486,58039750.06781951
Row3497,58529145.89796534
Row3503,14009323.49510476
Row3511,3176840.616655655
Row3515,4624567.745372057
Row3519,6011599.43608713
Row3524,7538198.85651454
Row3525,5564857.959520834
Row3530,37450624.72392061
Row3543,57084461.193834856
Row3544,4104574.479157008
Row3547,5626763.59324176
Row3549,52956761.92559436
Row3550,5408044.125320558
Row3551,6479400.006636446
Row3552,6724357.01279849
Row3553,4907151.803885622
Row3555,5448778.1640702905
Row3561,6724357.01279849
Row3562,4988282.456037971
Row3565,1664302.1993886551
Row3567,7130637.081098416
Row3570,5090579.59006247
Row3584,54289571.77345281
Row3598,6663247.098344455
Row3603,7130637.081098416
Row3607,4890460.652061517
Row3608,9543801.412881084
Row3616,6065677.661148265
Row3617,6903026.038004991
Row3622,7165864.149299248
Row3624,6626535.208822036
Row3625,5543032.856087705
Row3628,4104574.479157008
Row3631,55042241.47753599
Row3632,4892747.915033196
Row3635,5633572.593953956
Row3640,5239033.676513563
Row3643,56367932.87015083
Row3646,4705931.467738559
Row3648,5663138.39497775
Row3651,7485563.246632978
Row3658,6928359.1733151935
Row3660,6903026.038004991
Row3663,16762014.965950469
Row3664,7214525.973789634
Row3665,4878210.567323259
Row3666,5166951.481244472
Row3669,3546005.927913033
Row3676,5166951.481244472
Row3679,5207192.915924324
Row3680,7068363.85449817
Row3683,4981387.351954507
Row3684,7035856.9485831335
Row3686,56066024.00462314
Row3691,7111938.083803873
Row3692,5505266.583748933
Row3694,3095709.964503306
Row3699,6938035.14460668
Row3700,7214525.973789634
Row3702,52011882.107210666
Row3703,5182210.827971147
Row3704,5322049.986872624
Row3707,11769493.404120425
Row3710,5069129.677268018
Row3712,22491870.899822984
Row3714,7343261.793054116
