row ID,price_doc
Row1572,53973272.87570194
Row1573,6461254.170440379
Row1574,9164877.08326116
Row1576,10078802.006559256
Row1578,10265293.743857903
Row1579,16865229.03593252
Row1581,6445096.140454628
Row1582,6558015.137288826
Row1586,6274636.116746942
Row1587,5954843.26027645
Row1589,7101120.062043158
Row1591,6815881.366252054
Row1594,7142041.113864665
Row1597,5887345.307585415
Row1599,11294324.385240115
Row1607,55595167.0322652
Row1611,6035145.010482026
Row1615,5973890.273224078
Row1617,7280896.748252869
Row1622,8237654.766416764
Row1623,9966609.537507862
Row1625,5852731.90495676
Row1626,5954843.26027645
Row1632,54463741.12354656
Row1633,6625612.014284691
Row1634,6497495.959681961
Row1637,55804457.650306165
Row1644,7090920.163239484
Row1648,56239015.61826642
Row1649,11666876.927792031
Row1651,6925710.3374388935
Row1655,55607960.5672098
Row1658,5807112.286348713
Row1660,14548288.500188654
Row1661,5887345.307585415
Row1668,5887345.307585415
Row1670,5954843.26027645
Row1675,5710354.055301968
Row1676,56150549.39673096
Row1680,6487290.710846147
Row1681,6129265.994475895
Row1682,6409225.290478806
Row1683,55980568.953131735
Row1692,55668786.82055888
Row1697,8991430.151291816
Row1700,6466582.430847595
Row1709,6016097.997534399
Row1717,6793812.823571709
Row1726,6365341.757746127
Row1728,7553225.422516604
Row1729,54948661.37994917
Row1731,13911593.403132675
Row1734,55209832.67313656
Row1736,5854936.218142115
Row1743,15605298.74702493
Row1744,5626481.325948024
Row1748,5807112.286348713
Row1759,5131664.111122703
Row1772,5887345.307585415
Row1773,6987385.183632195
Row1776,7487024.92357849
Row1777,7971126.177324519
Row1781,6461254.170440379
Row1782,6999987.171776591
Row1786,7599316.745499183
Row1787,5677056.118165752
Row1789,7116328.449173398
Row1792,56045537.12573056
Row1793,5887345.307585415
Row1794,5049575.705283847
Row1797,6909775.093291298
Row1802,55304581.47049536
Row1804,5887345.307585415
Row1805,7044669.82112184
Row1806,12097456.498435076
Row1808,5887345.307585415
Row1815,18329736.51843161
Row1816,55216564.27637817
Row1817,6457144.821774071
Row1819,8630327.640697222
Row1821,5854936.218142115
Row1824,8391517.029291272
Row1825,5854936.218142115
Row1826,6582738.600303313
Row1828,55694488.81591533
Row1835,9600222.832951557
Row1839,8455953.035811614
Row1843,54983174.002410784
Row1845,15470258.83669233
Row1846,7788350.094973469
Row1848,6390178.277531179
Row1851,5919602.849697789
Row1853,5887345.307585415
Row1856,5973890.273224078
Row1862,55959705.83571614
Row1867,5954843.26027645
Row1872,5887345.307585415
Row1873,55947419.78843458
Row1879,55657433.058515646
Row1882,7088039.4794943975
Row1884,8014687.899185719
Row1890,5887345.307585415
Row1895,5954843.26027645
Row1896,5961810.57400811
Row1897,7526936.163984093
Row1906,55627854.17101105
Row1911,55449206.30950165
Row1912,5954843.26027645
Row1919,7101120.062043158
Row1924,5887345.307585415
Row1926,5807112.286348713
Row1936,10767038.087249745
Row1938,8487368.63121872
Row1940,55541858.497738704
Row1942,7101120.062043158
Row1943,19103539.81196752
Row1951,5887345.307585415
Row1956,8717377.070920303
Row1960,55841559.091103934
Row1966,12196981.89431892
Row1967,55722113.84852681
Row1969,6328923.54027323
Row1970,5887345.307585415
Row1971,8226573.828281832
Row1975,5980857.586955738
Row1976,11048867.274041465
Row1978,8953947.314684292
Row1981,55497680.40193467
Row1982,5954843.26027645
Row1983,5677056.118165752
Row1988,7226629.546773764
Row1989,7196832.377234727
Row1991,7285445.051402773
Row1992,8543184.03626271
Row1996,10056359.211457573
Row1997,6567523.732082849
Row1999,5854936.218142115
Row2000,5887345.307585415
Row2001,7971126.177324519
Row2002,5803472.578231472
Row2004,6776506.057335685
Row2011,8278963.126548929
Row2012,55898416.2404118
Row2016,55949975.08087538
Row2023,56584698.814045295
Row2024,6793812.823571709
Row2026,5887345.307585415
Row2034,53927440.40911765
Row2037,54838984.47475692
Row2045,5954843.26027645
Row2046,5919602.849697789
Row2064,55476124.14439573
Row2066,9779690.13289665
Row2067,10737273.252926694
Row2068,6101912.097907868
Row2071,5049575.705283847
Row2074,6774806.691868944
Row2077,5954843.26027645
Row2085,5049575.705283847
Row2086,6347550.4442855045
Row2087,7823792.752948204
Row2092,5677056.118165752
Row2095,13163778.37472873
Row2100,55359443.545464456
Row2103,5954843.26027645
Row2110,55626658.962722406
Row2112,5854936.218142115
Row2113,55601447.382811
Row2120,6144680.836825996
Row2124,6461254.170440379
Row2132,5887345.307585415
Row2134,13165897.208111072
Row2136,5887345.307585415
Row2140,5887345.307585415
Row2145,5922434.17083315
Row2151,5764917.715957193
Row2156,8215450.022613783
Row2167,5677056.118165752
Row2169,9578824.10190544
Row2172,7831021.327601476
Row2180,54621805.39044497
Row2181,6843238.474726746
Row2183,6264446.068688293
Row2184,5954843.26027645
Row2186,5887345.307585415
Row2190,6347550.4442855045
Row2194,7379647.703309543
Row2198,5839521.3757920135
Row2199,6707055.258953045
Row2200,5854936.218142115
Row2201,55567176.3860388
Row2208,7280896.748252869
Row2223,5887345.307585415
Row2234,8400015.365594877
Row2236,9376093.777785942
Row2238,6368743.269732977
Row2239,55700257.38157471
Row2245,5887345.307585415
Row2260,12678287.711639384
Row2266,55628136.31580712
Row2273,55997091.39788632
Row2286,55640697.02927868
Row2291,53809938.3154759
Row2296,8776158.19018371
Row2298,55269935.75372734
Row2307,6347550.4442855045
Row2312,7092551.643016411
Row2314,5797326.805400494
Row2317,5954843.26027645
Row2318,6400580.702909999
Row2320,6393632.500543984
Row2322,8112929.520883366
Row2323,5854936.218142115
Row2325,8586104.199473048
Row2327,5668141.027210196
Row2328,11907363.589583311
Row2333,5854936.218142115
Row2340,5954843.26027645
Row2346,17758610.76276507
Row2347,5887345.307585415
Row2348,55551510.719867125
Row2350,7157385.900671701
Row2353,16942313.816728447
Row2355,20774243.127640884
Row2361,5887345.307585415
Row2372,4758829.019710183
Row2373,11156844.94419891
Row2377,6793812.823571709
Row2378,6740933.898769128
Row2379,5867125.321927307
Row2380,5626481.325948024
Row2404,6177089.926269297
Row2415,6374566.376230711
Row2417,55599043.27454978
Row2424,5636505.237608282
Row2430,6399579.324247077
Row2436,17758610.76276507
Row2439,5887345.307585415
Row2441,5854936.218142115
Row2442,11940043.5200411
Row2445,55993702.29273095
Row2446,7111866.827458486
Row2448,5954843.26027645
Row2452,5439686.135016104
Row2456,5954843.26027645
Row2459,7140083.7558050575
Row2463,5807112.286348713
Row2464,8711268.232989734
Row2472,5887345.307585415
Row2475,8346133.505120611
Row2479,10684992.440341117
Row2482,6954416.5505858585
Row2484,6790731.979077962
Row2487,56177740.08464668
Row2488,5799627.369236273
Row2493,5887345.307585415
Row2497,5900555.836750162
Row2500,5887345.307585415
Row2506,5887345.307585415
Row2507,56254125.74117972
Row2513,56176992.093250826
Row2515,9169648.61379869
Row2518,53869466.173442446
Row2522,16116885.141986197
Row2527,4989196.9744176455
Row2528,6843238.474726746
Row2531,8630327.640697222
Row2535,5887345.307585415
Row2537,6740933.898769128
Row2538,6825780.077955124
Row2542,8776158.19018371
Row2544,7325123.764187142
Row2545,55643706.21836841
Row2549,55444489.87001307
Row2563,5994662.989736199
Row2570,55751308.664004885
Row2572,5900555.836750162
Row2576,56121026.10739428
Row2577,5887345.307585415
Row2578,5854936.218142115
Row2583,5907019.328483048
Row2585,6410165.074460129
Row2586,6347970.553220858
Row2587,6269103.664024524
Row2589,5887345.307585415
Row2606,8374983.654609245
Row2613,6453866.747773366
Row2621,5887345.307585415
Row2624,6149736.02970127
Row2630,7891548.012197304
Row2631,8116795.90535402
Row2637,8152999.029155619
Row2641,5887345.307585415
Row2646,8061526.660792437
Row2650,6390178.277531179
Row2651,8895502.696595315
Row2652,7836234.920526715
Row2660,7101120.062043158
Row2667,5854936.218142115
Row2670,5907019.328483048
Row2672,5854936.218142115
Row2675,5864824.758091529
Row2678,6426596.495004076
Row2679,5954843.26027645
Row2683,55502192.52357922
Row2688,55613936.66397669
Row2689,5839521.3757920135
Row2690,11386594.201096617
Row2700,7025295.369202984
Row2703,56148908.07379706
Row2707,10191508.61046419
Row2710,10518186.732720671
Row2712,6390178.277531179
Row2714,7059175.265995694
Row2715,55977914.21386327
Row2718,55543080.21314029
Row2720,10768211.901868103
Row2724,5522212.161470365
Row2725,6390178.277531179
Row2727,6261425.587582195
Row2731,4999977.445077652
Row2732,5887345.307585415
Row2733,5887345.307585415
Row2746,5938803.043958232
Row2752,6558015.137288826
Row2756,6535114.642639549
Row2762,55562577.68568399
Row2765,55474374.479758
Row2768,5677056.118165752
Row2770,7264330.329925762
Row2771,5677056.118165752
Row2772,6825780.077955124
Row2775,9684003.680942222
Row2780,17094704.279441036
Row2784,6390178.277531179
Row2791,5887345.307585415
Row2792,55155599.784927584
Row2799,7196832.377234727
Row2804,7769082.283891283
Row2806,5887345.307585415
Row2810,5973890.273224078
Row2813,5854936.218142115
Row2815,55852952.62135468
Row2816,5954843.26027645
Row2817,12363392.507646369
Row2819,5285761.698189197
Row2821,10715908.828039156
Row2822,5887345.307585415
Row2824,7053296.130249758
Row2825,9966609.537507862
Row2826,5261848.371474099
Row2827,4758829.019710183
Row2828,5960789.148628557
Row2831,5077065.838333229
Row2836,10784921.591182308
Row2838,5887345.307585415
Row2842,5887345.307585415
Row2843,55807726.33529452
Row2844,55701863.8324908
Row2846,5887345.307585415
Row2849,5954843.26027645
Row2856,5677056.118165752
Row2858,8672460.585672224
Row2861,5954843.26027645
Row2863,55339248.15101384
Row2868,5922434.17083315
Row2872,5954843.26027645
Row2877,5954843.26027645
Row2878,55685378.54165647
Row2879,5887345.307585415
Row2880,5764917.715957193
Row2892,5954843.26027645
Row2894,17375825.528636973
Row2899,55872568.15577303
Row2900,5677056.118165752
Row2911,5648628.621536084
Row2915,7028863.172774223
Row2916,5677056.118165752
Row2920,56160434.33510333
Row2923,6474081.105032045
Row2924,5131664.111122703
Row2930,7053296.130249758
Row2934,11620320.3513201
Row2935,7605421.112536764
Row2937,6062160.942427235
Row2938,8944597.680973109
Row2939,7168618.014734194
Row2940,7293826.55311041
Row2941,6390178.277531179
Row2942,7586709.828928068
Row2944,5887345.307585415
Row2947,6960369.251686988
Row2951,10229119.314680727
Row2953,5954843.26027645
Row2954,5994662.989736199
Row2955,9648460.448892888
Row2962,5954843.26027645
Row2963,7819889.384145746
Row2969,6461254.170440379
Row2970,7431609.830433493
Row2972,6774856.243127341
Row2980,6567523.732082849
Row2982,9058126.791183935
Row2983,5954843.26027645
Row2985,55339406.01289052
Row2987,5864824.758091529
Row2991,10619544.304389931
Row2995,10332546.80200452
Row2996,5810537.33456524
Row2999,6634801.522916138
Row3002,5887345.307585415
Row3015,5803472.578231472
Row3018,8027605.90107879
Row3021,56635957.90995705
Row3025,5052713.165808106
Row3029,8092682.189356333
Row3031,8754589.840249348
Row3037,6293263.020759216
Row3044,8728040.367305716
Row3045,5954843.26027645
Row3046,56078301.1632817
Row3051,6194122.148427159
Row3054,5954843.26027645
Row3060,5954843.26027645
Row3070,5854936.218142115
Row3074,56092742.00273367
Row3075,55247163.54173316
Row3076,5677056.118165752
Row3077,10265293.743857903
Row3078,10709024.30702659
Row3079,5826141.359255898
Row3088,55293903.92952547
Row3090,5867125.321927307
Row3092,55837005.47637411
Row3093,8092682.189356333
Row3099,6829053.23415037
Row3101,55112550.41920944
Row3103,7242422.057677793
Row3105,55582041.684024975
Row3111,6673435.946078094
Row3112,5954843.26027645
Row3121,12652155.98133903
Row3122,5954843.26027645
Row3124,7168618.014734194
Row3130,55740855.13305318
Row3132,5887345.307585415
Row3136,5939733.350799012
Row3143,7788770.203908822
Row3145,6599389.262870932
Row3149,5677056.118165752
Row3156,4999977.445077652
Row3158,5807112.286348713
Row3159,5887345.307585415
Row3163,5887345.307585415
Row3164,7101120.062043158
Row3169,5954843.26027645
Row3171,6016097.997534399
Row3174,56173635.94567786
Row3180,5887345.307585415
Row3184,20643425.674457364
Row3190,6077579.91883065
Row3191,5807112.286348713
Row3193,5887345.307585415
Row3194,5677944.965858667
Row3198,55652847.27863221
Row3200,5887345.307585415
Row3206,5677056.118165752
Row3208,6026920.531848574
Row3214,5991261.477749348
Row3222,55368498.13021089
Row3223,5954843.26027645
Row3225,55780682.84891683
Row3226,56051102.38087499
Row3227,6938353.517633979
Row3229,5677056.118165752
Row3233,13405155.414794393
Row3239,5677056.118165752
Row3240,5052168.928553396
Row3248,5887345.307585415
Row3250,54243038.01040633
Row3252,5677056.118165752
Row3255,6929258.157432971
Row3256,6016097.997534399
Row3257,5914707.861749939
Row3258,5954843.26027645
Row3259,10862729.029660072
Row3260,5887345.307585415
Row3262,5887345.307585415
Row3269,6790731.979077962
Row3271,7929727.723850416
Row3276,5458801.8994123945
Row3278,6026920.531848574
Row3279,56218504.3949552
Row3281,56008016.8641511
Row3282,55692626.45589368
Row3283,5887345.307585415
Row3289,56139423.551620506
Row3290,5052713.165808106
Row3295,5505362.183300537
Row3297,6223435.158432058
Row3301,54520380.93272481
Row3309,4989196.9744176455
Row3310,5458801.8994123945
Row3313,5719333.491819661
Row3316,5887345.307585415
Row3317,6685096.212874429
Row3318,5854936.218142115
Row3321,7231376.16290654
Row3322,6355081.847440146
Row3323,56124568.02405904
Row3324,5887345.307585415
Row3325,5341043.708429895
Row3330,55380035.920159504
Row3335,6354937.866952518
Row3336,4932585.413932552
Row3337,55787259.957012735
Row3345,56068712.678072646
Row3346,5526193.930557493
Row3347,5677056.118165752
Row3353,5954843.26027645
Row3356,6790731.979077962
Row3359,5505362.183300537
Row3363,5803472.578231472
Row3369,5505362.183300537
Row3370,9238154.206600493
Row3377,5671192.199316892
Row3379,6430335.40897612
Row3381,4917472.792027888
Row3383,5980015.498989532
Row3386,6083380.748881178
Row3387,6035145.010482026
Row3398,55343456.14320984
Row3400,4857575.5292372415
Row3402,41522124.041346096
Row3406,5887345.307585415
Row3412,56147015.95572548
Row3415,56108105.01182227
Row3416,5887345.307585415
Row3418,10965432.860193929
Row3422,6825780.077955124
Row3425,5887345.307585415
Row3426,5903519.833367633
Row3430,4875477.52188346
Row3432,55583244.34605477
Row3433,5341043.708429895
Row3435,7168618.014734194
Row3437,5505362.183300537
Row3438,5286707.303446455
Row3441,5853735.347267149
Row3445,6073249.256275771
Row3446,6393613.389178338
Row3448,4999977.445077652
Row3449,5867125.321927307
Row3454,55678316.12952201
Row3459,8199838.121313316
Row3460,7486318.090296293
Row3461,55904298.14805079
Row3462,5228382.023727561
Row3466,7099973.059267161
Row3467,7215904.435206416
Row3478,6223435.158432058
Row3479,5887345.307585415
Row3481,9810258.154370897
Row3482,9360996.772342574
Row3484,6390178.277531179
Row3485,7730318.595332843
Row3486,56133244.66828138
Row3497,55672058.63639752
Row3503,12270162.215742944
Row3511,4779004.000919801
Row3515,5114070.041221989
Row3519,6825780.077955124
Row3524,8374983.654609245
Row3525,6368743.269732977
Row3530,29524214.59005046
Row3543,53998569.34632567
Row3544,5359192.07810125
Row3547,5887345.307585415
Row3549,55321043.991142906
Row3550,5954843.26027645
Row3551,6900129.12705957
Row3552,6208135.708961279
Row3553,5228382.023727561
Row3555,5803472.578231472
Row3561,6230326.887360045
Row3562,4932585.413932552
Row3565,4779443.9928094
Row3567,5341043.708429895
Row3570,5049575.705283847
Row3584,56233148.03372286
Row3598,6293263.020759216
Row3603,5341043.708429895
Row3607,4984864.8231729865
Row3608,8194015.014815582
Row3616,9001265.081395555
Row3617,6355081.847440146
Row3622,7101120.062043158
Row3624,5530956.051797242
Row3625,5954843.26027645
Row3628,5430547.365285734
Row3631,55839049.155219376
Row3632,5907019.328483048
Row3635,5907019.328483048
Row3640,5852731.90495676
Row3643,55157081.34574644
Row3646,5854936.218142115
Row3648,5887345.307585415
Row3651,6655591.619042402
Row3658,5599761.204426452
Row3660,6685096.212874429
Row3663,12570476.217188526
Row3664,5505362.183300537
Row3665,5954843.26027645
Row3666,5047801.376871054
Row3669,4483654.947196581
Row3676,5218961.716089925
Row3679,5954843.26027645
Row3680,8152360.107250614
Row3683,5853735.347267149
Row3684,5624474.328072018
Row3686,56680271.99672215
Row3691,9138681.58932254
Row3692,5887345.307585415
Row3694,4779004.000919801
Row3699,5557082.296926919
Row3700,5914707.861749939
Row3702,56228926.26658712
Row3703,5887345.307585415
Row3704,6740933.898769128
Row3707,10265293.743857903
Row3710,5286707.303446455
Row3712,13406772.56660307
Row3714,9485280.779968273
Row3719,5415574.86287848
Row3721,6026920.531848574
